Player,Nation,Pos,Age,MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance Gls,Performance Ast,Performance G+A,Performance G-PK,Performance PK,Performance PKatt,Performance CrdY,Performance CrdR,Expected xG,Expected npxG,Expected xAG,Expected npxG+xAG,Progression PrgC,Progression PrgP,Progression PrgR,Per 90 Minutes Gls,Per 90 Minutes Ast,Per 90 Minutes G+A,Per 90 Minutes G-PK,Per 90 Minutes G+A-PK,Per 90 Minutes xG,Per 90 Minutes xAG,Per 90 Minutes xG+xAG,Per 90 Minutes npxG,Per 90 Minutes npxG+xAG,Matches,League,Team,Playing Time MP
Dani Queipo,es ESP,"MF,DF",22-172,26.0,3,640.0,7.1,3.0,0.0,3.0,3.0,0.0,0.0,3.0,0.0,1.1,1.1,0.5,1.7,26.0,35.0,52.0,0.42,0.0,0.42,0.42,0.42,0.16,0.07,0.23,0.16,0.23,Matches,Segunda Division,Sporting Gijon,
Enol Coto,es ESP,DF,23-090,2.0,1,124.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02,Matches,Segunda Division,Sporting Gijon,
Esteban Lozano,mx MEX,"FW,MF",21-103,8.0,0,116.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.3,2.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.16,0.06,0.22,0.16,0.22,Matches,Segunda Division,Sporting Gijon,
Alejandro Lozano,0,MF,0,6.0,0,73.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.2,1.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.21,0.21,0.21,Matches,Segunda Division,Sporting Gijon,
Ignacio Jeraldino,cl CHI,MF,28-198,3.0,0,33.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Segunda Division,Sporting Gijon,
Jorge Zarfino,uy URU,"FW,MF",32-257,3.0,0,30.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.4,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.26,0.0,1.26,1.26,1.26,Matches,Segunda Division,Sporting Gijon,
Jordan Carrillo,mx MEX,MF,22-204,1.0,0,9.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,1.01,1.01,1.01,Matches,Segunda Division,Sporting Gijon,
Cristian Acerete,0,FW,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Segunda Division,Sporting Gijon,
Axel Bamba,fr FRA,DF,24-351,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Segunda Division,Sporting Gijon,
Florentin Bloch,fr FRA,GK,24-140,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Segunda Division,Sporting Gijon,
Óscar Castro,es ESP,MF,23-001,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Segunda Division,Sporting Gijon,
Marcos Fernández,es ESP,FW,18-364,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Segunda Division,Sporting Gijon,
Tomás Fuentes,ar ARG,MF,21-172,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Segunda Division,Sporting Gijon,
Yann Kembo Diantela,fr FRA,MF,22-093,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Segunda Division,Sporting Gijon,
Pierre Mbemba,fr FRA,MF,20-071,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Segunda Division,Sporting Gijon,
Borja Montes,es ESP,DF,19-145,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Segunda Division,Sporting Gijon,
Alex Oyon,es ESP,FW,21-150,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Segunda Division,Sporting Gijon,
Juan Soriano,es ESP,GK,26-303,,39,3530.0,39.2,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Segunda Division,Tenerife,40.0
Roberto López,es ESP,"FW,MF",24-058,,37,2854.0,31.7,7.0,4.0,11.0,7.0,0.0,0.0,4.0,0.0,5.4,5.4,5.1,10.5,21.0,122.0,145.0,0.22,0.13,0.35,0.22,0.35,0.17,0.16,0.33,0.17,0.33,Matches,Segunda Division,Tenerife,40.0
Álex Corredera,es ESP,MF,28-094,,35,3259.0,36.2,1.0,1.0,2.0,1.0,0.0,0.0,4.0,0.0,1.4,1.4,2.9,4.3,44.0,185.0,82.0,0.03,0.03,0.06,0.03,0.06,0.04,0.08,0.12,0.04,0.12,Matches,Segunda Division,Tenerife,39.0
Jérémy Mellot,fr FRA,DF,30-085,,32,2874.0,31.9,2.0,2.0,4.0,2.0,0.0,0.0,6.0,0.0,0.4,0.4,1.6,1.9,57.0,130.0,131.0,0.06,0.06,0.13,0.06,0.13,0.01,0.05,0.06,0.01,0.06,Matches,Segunda Division,Tenerife,34.0
Enric Gallego,es ESP,FW,37-283,,29,2402.0,26.7,6.0,2.0,8.0,2.0,4.0,4.0,13.0,0.0,9.8,6.7,3.5,10.2,23.0,45.0,112.0,0.22,0.07,0.3,0.07,0.15,0.37,0.13,0.5,0.25,0.38,Matches,Segunda Division,Tenerife,36.0
Jose Amo,es ESP,DF,26-073,,28,2482.0,27.6,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,1.1,1.1,0.3,1.4,12.0,106.0,3.0,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.05,0.04,0.05,Matches,Segunda Division,Tenerife,32.0
Sergio González,es ESP,"MF,DF",27-038,,28,2402.0,26.7,2.0,1.0,3.0,2.0,0.0,0.0,12.0,1.0,1.8,1.8,0.6,2.4,29.0,93.0,20.0,0.07,0.04,0.11,0.07,0.11,0.07,0.02,0.09,0.07,0.09,Matches,Segunda Division,Tenerife,39.0
José León Bernal,es ESP,DF,29-139,,24,2178.0,24.2,1.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,0.6,0.6,0.0,0.6,9.0,63.0,2.0,0.04,0.0,0.04,0.04,0.04,0.03,0.0,0.03,0.03,0.03,Matches,Segunda Division,Tenerife,25.0
Luismi,es ESP,"MF,FW",23-029,,24,1994.0,22.2,3.0,3.0,6.0,3.0,0.0,0.0,7.0,1.0,1.9,1.9,3.8,5.7,52.0,79.0,96.0,0.14,0.14,0.27,0.14,0.27,0.08,0.17,0.26,0.08,0.26,Matches,Segunda Division,Tenerife,31.0
Aitor Sanz,es ESP,MF,39-282,,20,1654.0,18.4,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.1,0.1,0.4,0.6,9.0,90.0,13.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.03,0.01,0.03,Matches,Segunda Division,Tenerife,22.0
Fernando Medrano,es ESP,DF,24-087,,19,1542.0,17.1,0.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,0.2,0.2,2.3,2.5,26.0,68.0,65.0,0.0,0.12,0.12,0.0,0.12,0.01,0.13,0.15,0.01,0.15,Matches,Segunda Division,Tenerife,21.0
Ángel Rodríguez,es ESP,FW,37-056,,18,1842.0,20.5,10.0,1.0,11.0,8.0,2.0,2.0,4.0,2.0,10.5,9.0,1.1,10.1,22.0,30.0,92.0,0.49,0.05,0.54,0.39,0.44,0.52,0.06,0.57,0.44,0.49,Matches,Segunda Division,Tenerife,37.0
Nacho,es ESP,DF,35-106,,18,1762.0,19.6,1.0,2.0,3.0,1.0,0.0,0.0,5.0,0.0,2.3,2.3,1.8,4.0,37.0,85.0,115.0,0.05,0.1,0.15,0.05,0.15,0.11,0.09,0.21,0.11,0.21,Matches,Segunda Division,Tenerife,31.0
Waldo Rubio,es ESP,"MF,FW",28-309,,18,1375.0,15.3,1.0,4.0,5.0,1.0,0.0,0.0,5.0,0.0,2.3,2.3,2.2,4.5,61.0,61.0,142.0,0.07,0.26,0.33,0.07,0.33,0.15,0.14,0.29,0.15,0.29,Matches,Segunda Division,Tenerife,24.0
Loïc Williams,es ESP,DF,22-166,,17,1378.0,15.3,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.5,0.5,0.3,0.8,10.0,42.0,7.0,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.05,0.03,0.05,Matches,Segunda Division,Tenerife,21.0
Aitor Buñuel,es ESP,DF,26-132,,16,1536.0,17.1,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.9,0.9,0.9,1.9,21.0,51.0,85.0,0.0,0.0,0.0,0.0,0.0,0.06,0.05,0.11,0.06,0.11,Matches,Segunda Division,Tenerife,28.0
Teto,es ESP,"MF,FW",22-221,,10,1220.0,13.6,3.0,2.0,5.0,3.0,0.0,0.0,4.0,0.0,2.4,2.4,1.5,3.9,13.0,37.0,73.0,0.22,0.15,0.37,0.22,0.37,0.18,0.11,0.29,0.18,0.29,Matches,Segunda Division,Tenerife,33.0
Yann Bodiger,fr FRA,MF,29-133,,10,1089.0,12.1,1.0,1.0,2.0,1.0,0.0,0.0,4.0,0.0,0.5,0.5,0.4,0.9,15.0,61.0,14.0,0.08,0.08,0.17,0.08,0.17,0.04,0.03,0.08,0.04,0.08,Matches,Segunda Division,Tenerife,30.0
Nikola Šipčić,me MNE,DF,29-035,,10,938.0,10.4,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.3,0.3,0.1,0.4,4.0,32.0,1.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.04,0.03,0.04,Matches,Segunda Division,Tenerife,17.0
Yanis Rahmani,fr FRA,"MF,FW",29-039,,10,833.0,9.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.3,1.3,0.4,1.7,14.0,19.0,54.0,0.0,0.0,0.0,0.0,0.0,0.14,0.05,0.18,0.14,0.18,Matches,Segunda Division,Tenerife,14.0
Elady Zorrilla,es ESP,"MF,FW",33-344,,5,513.0,5.7,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.4,0.4,0.3,0.7,11.0,11.0,45.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.12,0.06,0.12,Matches,Segunda Division,Tenerife,12.0
Álvaro Jiménez,es ESP,MF,29-033,,4,378.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.5,0.5,0.3,0.7,6.0,7.0,35.0,0.0,0.0,0.0,0.0,0.0,0.11,0.06,0.17,0.11,0.17,Matches,Segunda Division,Tenerife,8.0
Jesús Belza,es ESP,"MF,FW",20-116,,4,311.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.1,4.0,5.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.0,0.03,Matches,Segunda Division,Tenerife,10.0
Dauda Mohammed,gh GHA,"MF,FW",26-122,,3,358.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.2,0.2,0.8,1.0,15.0,14.0,32.0,0.0,0.0,0.0,0.0,0.0,0.06,0.2,0.25,0.06,0.25,Matches,Segunda Division,Tenerife,11.0
Tomeu Nadal,es ESP,GK,35-134,,3,250.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Segunda Division,Tenerife,3.0
Alassán,es ESP,"FW,MF",21-283,,1,185.0,2.1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6,1.3,7.0,3.0,26.0,0.0,0.49,0.49,0.0,0.49,0.3,0.3,0.6,0.3,0.6,Matches,Segunda Division,Tenerife,9.0
Álvaro Romero,es ESP,"MF,FW",28-040,,0,98.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.3,3.0,5.0,13.0,0.0,0.0,0.0,0.0,0.0,0.13,0.12,0.26,0.13,0.26,Matches,Segunda Division,Tenerife,8.0
Dylan,es ESP,FW,18-041,,0,33.0,0.4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.0,2.0,0.0,0.0,2.73,2.73,0.0,2.73,0.0,1.56,1.56,0.0,1.56,Matches,Segunda Division,Tenerife,2.0
Etyan,es ESP,"FW,MF",22-015,,0,29.0,0.3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,2.0,0.0,3.0,0.0,3.1,3.1,0.0,3.1,0.08,1.44,1.51,0.08,1.51,Matches,Segunda Division,Tenerife,4.0
Cacho Guzmán,es ESP,MF,21-326,,0,25.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.08,0.0,0.08,Matches,Segunda Division,Tenerife,1.0
Daniel Fernández,es ESP,FW,16-147,,0,20.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77,0.0,0.77,0.77,0.77,Matches,Segunda Division,Tenerife,1.0
Javier Alonso,es ESP,MF,25-325,,0,18.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Segunda Division,Tenerife,1.0
Salifo Caropitche,gw GNB,"MF,FW",23-002,,0,15.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Segunda Division,Tenerife,2.0
Pablo Hernández,0,MF,0,,0,12.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Segunda Division,Tenerife,2.0
César Álvarez,es ESP,DF,21-067,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Segunda Division,Tenerife,0.0
Brian,es ESP,GK,19-354,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Segunda Division,Tenerife,0.0
Martín Cascajo,es ESP,GK,23-346,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Segunda Division,Tenerife,0.0
Dawda Dambelleh,0,MF,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Segunda Division,Tenerife,0.0
Isaac,es ESP,DF,23-158,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Segunda Division,Tenerife,0.0
Aarón Martin,0,MF,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Segunda Division,Tenerife,0.0
Moha,es ESP,GK,24-069,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Segunda Division,Tenerife,0.0
Marcos Otero,es ESP,DF,23-075,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Segunda Division,Tenerife,0.0
Sergio Padilla,es ESP,GK,19-256,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Segunda Division,Tenerife,0.0
Monchu,es ESP,MF,24-282,42.0,42,3651.0,40.6,6.0,3.0,9.0,6.0,0.0,2.0,5.0,0.0,7.2,5.4,4.8,10.2,60.0,251.0,82.0,0.15,0.07,0.22,0.15,0.22,0.18,0.12,0.29,0.13,0.25,Matches,Segunda Division,Valladolid,
Luis Pérez,es ESP,DF,29-138,41.0,41,3572.0,39.7,0.0,5.0,5.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,3.1,4.0,95.0,195.0,266.0,0.0,0.13,0.13,0.0,0.13,0.02,0.08,0.1,0.02,0.1,Matches,Segunda Division,Valladolid,
Enzo Boyomo,cm CMR,DF,22-258,38.0,33,2975.0,33.1,1.0,0.0,1.0,1.0,0.0,0.0,5.0,1.0,1.1,1.1,0.4,1.5,28.0,141.0,5.0,0.03,0.0,0.03,0.03,0.03,0.03,0.01,0.05,0.03,0.05,Matches,Segunda Division,Valladolid,
Sergio Escudero,es ESP,DF,34-293,35.0,33,2585.0,28.7,3.0,3.0,6.0,3.0,0.0,0.0,9.0,0.0,2.3,2.3,2.0,4.3,42.0,137.0,66.0,0.1,0.1,0.21,0.1,0.21,0.08,0.07,0.15,0.08,0.15,Matches,Segunda Division,Valladolid,
Jordi Masip,es ESP,GK,35-170,31.0,31,2790.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Segunda Division,Valladolid,
Iván Sánchez,es ESP,"MF,FW",31-272,38.0,28,2409.0,26.8,0.0,5.0,5.0,0.0,0.0,0.0,9.0,0.0,1.6,1.6,5.1,6.7,159.0,162.0,202.0,0.0,0.19,0.19,0.0,0.19,0.06,0.19,0.25,0.06,0.25,Matches,Segunda Division,Valladolid,
Mamadou Sylla,sn SEN,FW,30-093,29.0,26,2235.0,24.8,8.0,2.0,10.0,7.0,1.0,1.0,6.0,0.0,7.7,6.9,1.0,7.9,29.0,35.0,139.0,0.32,0.08,0.4,0.28,0.36,0.31,0.04,0.35,0.28,0.32,Matches,Segunda Division,Valladolid,
Víctor Meseguer,es ESP,"MF,FW",25-012,33.0,24,2134.0,23.7,6.0,4.0,10.0,6.0,0.0,0.0,6.0,0.0,3.3,3.3,2.4,5.8,17.0,117.0,85.0,0.25,0.17,0.42,0.25,0.42,0.14,0.1,0.24,0.14,0.24,Matches,Segunda Division,Valladolid,
Stanko Jurić,hr CRO,MF,27-310,38.0,23,2318.0,25.8,2.0,5.0,7.0,2.0,0.0,0.0,4.0,0.0,1.9,1.9,3.0,4.9,22.0,143.0,32.0,0.08,0.19,0.27,0.08,0.27,0.07,0.12,0.19,0.07,0.19,Matches,Segunda Division,Valladolid,
David Torres,es ESP,DF,21-108,24.0,21,1845.0,20.5,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.2,0.2,0.4,0.6,25.0,86.0,4.0,0.0,0.05,0.05,0.0,0.05,0.01,0.02,0.03,0.01,0.03,Matches,Segunda Division,Valladolid,
Raúl Moro,es ESP,"MF,FW",21-199,30.0,18,1541.0,17.1,2.0,4.0,6.0,2.0,0.0,0.0,3.0,0.0,1.8,1.8,5.2,7.0,113.0,44.0,220.0,0.12,0.23,0.35,0.12,0.35,0.1,0.31,0.41,0.1,0.41,Matches,Segunda Division,Valladolid,
César Tárrega,es ESP,DF,22-116,16.0,15,1309.0,14.5,1.0,0.0,1.0,1.0,0.0,0.0,4.0,1.0,0.3,0.3,0.1,0.4,12.0,47.0,1.0,0.07,0.0,0.07,0.07,0.07,0.02,0.0,0.02,0.02,0.02,Matches,Segunda Division,Valladolid,
Kenedy,br BRA,"FW,MF",28-134,29.0,14,1403.0,15.6,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,2.5,2.5,1.2,3.7,29.0,47.0,104.0,0.13,0.0,0.13,0.13,0.13,0.16,0.08,0.24,0.16,0.24,Matches,Segunda Division,Valladolid,
Anuar,ma MAR,"MF,FW",29-158,20.0,12,914.0,10.2,2.0,1.0,3.0,2.0,0.0,0.0,5.0,0.0,1.5,1.5,0.9,2.4,31.0,15.0,89.0,0.2,0.1,0.3,0.2,0.3,0.15,0.08,0.23,0.15,0.23,Matches,Segunda Division,Valladolid,
Lucas Oliveira Rosa,br BRA,"DF,MF",24-079,35.0,11,1645.0,18.3,1.0,1.0,2.0,1.0,0.0,0.0,6.0,0.0,1.1,1.1,1.5,2.6,54.0,80.0,110.0,0.05,0.05,0.11,0.05,0.11,0.06,0.08,0.14,0.06,0.14,Matches,Segunda Division,Valladolid,
John,br BRA,GK,28-129,11.0,11,990.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Segunda Division,Valladolid,
César de la Hoz,es ESP,"MF,DF",32-083,23.0,11,961.0,10.7,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.6,0.6,0.1,0.7,2.0,38.0,8.0,0.0,0.0,0.0,0.0,0.0,0.05,0.01,0.07,0.05,0.07,Matches,Segunda Division,Valladolid,
Lucas Oliveira,br BRA,MF,28-140,11.0,9,753.0,8.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.4,0.4,0.2,0.6,4.0,36.0,14.0,0.0,0.0,0.0,0.0,0.0,0.05,0.02,0.07,0.05,0.07,Matches,Segunda Division,Valladolid,
Gustavo Henrique,br BRA,DF,31-089,12.0,9,695.0,7.7,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.6,0.6,0.0,0.6,1.0,34.0,2.0,0.13,0.0,0.13,0.13,0.13,0.08,0.0,0.08,0.08,0.08,Matches,Segunda Division,Valladolid,
Álvaro Negredo,es ESP,FW,38-306,12.0,7,583.0,6.5,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.1,2.1,0.1,2.2,0.0,11.0,22.0,0.15,0.0,0.15,0.15,0.15,0.32,0.01,0.34,0.32,0.34,Matches,Segunda Division,Valladolid,
Amath,sn SEN,"MF,FW",27-341,9.0,7,571.0,6.3,5.0,2.0,7.0,5.0,0.0,0.0,2.0,0.0,1.3,1.3,1.1,2.4,24.0,25.0,50.0,0.79,0.32,1.1,0.79,1.1,0.2,0.17,0.38,0.2,0.38,Matches,Segunda Division,Valladolid,
Marcos André,br BRA,FW,27-245,16.0,6,558.0,6.2,3.0,3.0,6.0,3.0,0.0,1.0,4.0,0.0,2.3,1.5,0.5,2.0,8.0,5.0,26.0,0.48,0.48,0.97,0.48,0.97,0.37,0.08,0.45,0.24,0.33,Matches,Segunda Division,Valladolid,
Javi Sánchez,es ESP,DF,27-099,6.0,6,464.0,5.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.0,0.1,5.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,Matches,Segunda Division,Valladolid,
Sala,es ESP,FW,21-042,11.0,5,465.0,5.2,2.0,1.0,3.0,2.0,0.0,0.0,3.0,0.0,1.5,1.5,0.5,2.1,12.0,9.0,60.0,0.39,0.19,0.58,0.39,0.58,0.29,0.1,0.4,0.29,0.4,Matches,Segunda Division,Valladolid,
Stipe Biuk,hr CRO,"FW,MF",21-178,11.0,5,448.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6,0.6,0.8,1.5,30.0,10.0,46.0,0.0,0.2,0.2,0.0,0.2,0.13,0.17,0.3,0.13,0.3,Matches,Segunda Division,Valladolid,
Iván Cédric,es ESP,FW,22-182,12.0,4,429.0,4.8,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,2.5,2.5,0.1,2.6,4.0,2.0,20.0,0.42,0.0,0.42,0.42,0.42,0.53,0.02,0.55,0.53,0.55,Matches,Segunda Division,Valladolid,
Joni Montiel,es ESP,"MF,FW",25-292,11.0,3,439.0,4.9,1.0,1.0,2.0,1.0,0.0,0.0,5.0,1.0,0.5,0.5,0.8,1.3,9.0,33.0,26.0,0.21,0.21,0.41,0.21,0.41,0.1,0.16,0.27,0.1,0.27,Matches,Segunda Division,Valladolid,
Babatunde Akinsola,ng NGA,"MF,FW",21-103,9.0,2,289.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.5,0.7,16.0,5.0,42.0,0.0,0.0,0.0,0.0,0.0,0.06,0.16,0.21,0.06,0.21,Matches,Segunda Division,Valladolid,
