Player,Nation,Pos,Age,MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance Gls,Performance Ast,Performance G+A,Performance G-PK,Performance PK,Performance PKatt,Performance CrdY,Performance CrdR,Expected xG,Expected npxG,Expected xAG,Expected npxG+xAG,Progression PrgC,Progression PrgP,Progression PrgR,Per 90 Minutes Gls,Per 90 Minutes Ast,Per 90 Minutes G+A,Per 90 Minutes G-PK,Per 90 Minutes G+A-PK,Per 90 Minutes xG,Per 90 Minutes xAG,Per 90 Minutes xG+xAG,Per 90 Minutes npxG,Per 90 Minutes npxG+xAG,Matches,League,Team,Playing Time MP
Nathan Mendes,br BRA,DF,21-306,5.0,3,353.0,3.9,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.2,0.2,0.1,0.3,5.0,15.0,6.0,0.0,0.25,0.25,0.0,0.25,0.05,0.02,0.07,0.05,0.07,Matches,Brasil Serie A,Red Bull Bragantino,
Douglas Mendes,br BRA,DF,20-007,4.0,3,345.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.0,0.1,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,Matches,Brasil Serie A,Red Bull Bragantino,
José Hurtado,ec ECU,DF,22-180,3.0,3,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,10.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.05,0.03,0.05,Matches,Brasil Serie A,Red Bull Bragantino,
Matheus Fernandes,br BRA,MF,25-356,4.0,3,211.0,2.3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.5,0.8,2.0,9.0,3.0,0.0,0.43,0.43,0.0,0.43,0.1,0.23,0.33,0.1,0.33,Matches,Brasil Serie A,Red Bull Bragantino,
Ignacio Laquintana,uy URU,"FW,MF",25-140,5.0,2,169.0,1.9,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.5,0.5,0.0,0.6,4.0,5.0,15.0,0.53,0.0,0.53,0.53,0.53,0.29,0.03,0.31,0.29,0.31,Matches,Brasil Serie A,Red Bull Bragantino,
Raul,br BRA,MF,27-345,5.0,2,155.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.04,0.05,0.01,0.05,Matches,Brasil Serie A,Red Bull Bragantino,
Lucão,br BRA,GK,23-115,2.0,1,135.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Brasil Serie A,Red Bull Bragantino,
Guilherme,br BRA,DF,22-127,2.0,1,111.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03,Matches,Brasil Serie A,Red Bull Bragantino,
Bruninho,br BRA,"FW,MF",21-098,2.0,1,79.0,0.9,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.2,0.0,4.0,7.0,0.0,1.14,1.14,0.0,1.14,0.18,0.08,0.26,0.18,0.26,Matches,Brasil Serie A,Red Bull Bragantino,
Lincoln,br BRA,"MF,DF",25-226,4.0,0,87.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,2.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.12,0.12,0.12,Matches,Brasil Serie A,Red Bull Bragantino,
Lucas Cunha,br BRA,DF,27-149,2.0,0,29.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Brasil Serie A,Red Bull Bragantino,
Vinicius Mendonça,br BRA,FW,20-121,1.0,0,14.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Brasil Serie A,Red Bull Bragantino,
Talisson,br BRA,FW,22-030,1.0,0,14.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.07,0.07,0.07,Matches,Brasil Serie A,Red Bull Bragantino,
Gabriel Caetano,br BRA,MF,22-047,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Brasil Serie A,Red Bull Bragantino,
Dija,br BRA,DF,21-067,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Brasil Serie A,Red Bull Bragantino,
Everton,br BRA,FW,22-117,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Brasil Serie A,Red Bull Bragantino,
Fabrício,br BRA,GK,24-005,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Brasil Serie A,Red Bull Bragantino,
Kelvin Flórez,co COL,MF,20-134,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Brasil Serie A,Red Bull Bragantino,
Gabriel Lopes,br BRA,MF,17-344,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Brasil Serie A,Red Bull Bragantino,
Leonardo Realpe,ec ECU,DF,23-115,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Brasil Serie A,Red Bull Bragantino,
Alisson,br BRA,MF,30-361,10.0,10,865.0,9.6,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.3,0.3,0.3,0.7,11.0,56.0,15.0,0.0,0.1,0.1,0.0,0.1,0.03,0.03,0.07,0.03,0.07,Matches,Brasil Serie A,Sao Paulo,
Robert Arboleda,ec ECU,DF,32-242,9.0,9,765.0,8.5,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,1.0,1.0,17.0,0.0,0.12,0.0,0.12,0.12,0.12,0.06,0.06,0.11,0.06,0.11,Matches,Brasil Serie A,Sao Paulo,
Igor Vinícius de Souza,br BRA,DF,27-080,9.0,9,760.0,8.4,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.8,0.8,1.2,2.0,20.0,43.0,65.0,0.0,0.12,0.12,0.0,0.12,0.09,0.14,0.24,0.09,0.24,Matches,Brasil Serie A,Sao Paulo,
Jonathan Calleri,ar ARG,FW,30-271,9.0,9,745.0,8.3,2.0,1.0,3.0,2.0,0.0,0.0,2.0,0.0,1.7,1.7,0.3,1.9,5.0,8.0,40.0,0.24,0.12,0.36,0.24,0.36,0.2,0.03,0.24,0.2,0.24,Matches,Brasil Serie A,Sao Paulo,
Luciano,br BRA,"MF,FW",31-033,9.0,9,722.0,8.0,3.0,0.0,3.0,2.0,1.0,1.0,4.0,0.0,2.5,1.7,0.8,2.6,3.0,18.0,42.0,0.37,0.0,0.37,0.25,0.25,0.31,0.11,0.42,0.21,0.32,Matches,Brasil Serie A,Sao Paulo,
Diego,br BRA,DF,24-335,9.0,8,765.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.1,0.3,4.0,36.0,1.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.03,0.02,0.03,Matches,Brasil Serie A,Sao Paulo,
Rafael Pires,br BRA,GK,34-363,7.0,7,630.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Brasil Serie A,Sao Paulo,
Welington,br BRA,DF,23-122,8.0,7,595.0,6.6,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.4,0.5,12.0,27.0,46.0,0.0,0.15,0.15,0.0,0.15,0.02,0.07,0.08,0.02,0.08,Matches,Brasil Serie A,Sao Paulo,
Alan Franco,ar ARG,DF,27-253,6.0,6,498.0,5.5,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.1,0.1,0.2,0.3,4.0,21.0,1.0,0.0,0.18,0.18,0.0,0.18,0.03,0.03,0.06,0.03,0.06,Matches,Brasil Serie A,Sao Paulo,
Rodrigo Nestor,br BRA,"FW,MF",23-316,8.0,5,418.0,4.6,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.3,0.3,0.5,0.8,17.0,22.0,25.0,0.0,0.22,0.22,0.0,0.22,0.07,0.11,0.18,0.07,0.18,Matches,Brasil Serie A,Sao Paulo,
Michel Araujo,uy URU,"DF,FW",27-266,8.0,4,343.0,3.8,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.9,0.9,0.7,1.6,15.0,20.0,24.0,0.0,0.26,0.26,0.0,0.26,0.23,0.18,0.41,0.23,0.41,Matches,Brasil Serie A,Sao Paulo,
Damián Bobadilla,py PAR,MF,22-345,5.0,4,233.0,2.6,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.3,0.3,0.2,0.5,2.0,10.0,2.0,0.39,0.0,0.39,0.39,0.39,0.11,0.08,0.2,0.11,0.2,Matches,Brasil Serie A,Sao Paulo,
André Silva,br BRA,"FW,MF",27-017,8.0,3,300.0,3.3,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.4,0.4,0.4,0.8,4.0,9.0,21.0,0.3,0.3,0.6,0.3,0.6,0.12,0.13,0.25,0.12,0.25,Matches,Brasil Serie A,Sao Paulo,
Lucas Moura,br BRA,FW,31-312,4.0,3,274.0,3.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.2,1.2,10.0,10.0,23.0,0.66,0.0,0.66,0.66,0.66,0.34,0.05,0.4,0.34,0.4,Matches,Brasil Serie A,Sao Paulo,
Jandrei,br BRA,GK,31-111,3.0,3,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Brasil Serie A,Sao Paulo,
Pablo Maia,br BRA,MF,22-162,3.0,3,259.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.3,0.0,18.0,3.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.11,0.05,0.11,Matches,Brasil Serie A,Sao Paulo,
Giuliano Galoppo,ar ARG,MF,25-002,6.0,2,233.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.6,0.6,0.4,1.0,7.0,15.0,14.0,0.0,0.0,0.0,0.0,0.0,0.22,0.16,0.38,0.22,0.38,Matches,Brasil Serie A,Sao Paulo,
Luiz Gustavo,br BRA,MF,36-333,4.0,2,231.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.1,0.2,7.0,21.0,2.0,0.0,0.0,0.0,0.0,0.0,0.02,0.04,0.07,0.02,0.07,Matches,Brasil Serie A,Sao Paulo,
Nahuel Ferraresi,ve VEN,DF,25-214,4.0,2,205.0,2.3,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,3.0,21.0,4.0,0.44,0.0,0.44,0.44,0.44,0.08,0.01,0.09,0.08,0.09,Matches,Brasil Serie A,Sao Paulo,
Juan Santos,br BRA,"MF,FW",22-106,4.0,2,155.0,1.7,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.2,0.7,3.0,4.0,14.0,0.0,0.58,0.58,0.0,0.58,0.33,0.09,0.42,0.33,0.42,Matches,Brasil Serie A,Sao Paulo,
Patryck,br BRA,DF,21-154,1.0,1,89.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Brasil Serie A,Sao Paulo,
Wellington Rato,br BRA,"FW,MF",31-358,2.0,1,82.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.0,0.06,Matches,Brasil Serie A,Sao Paulo,
João Moreira,pt POR,DF,20-030,1.0,1,43.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Brasil Serie A,Sao Paulo,
Erick,br BRA,"MF,DF",26-193,5.0,0,146.0,1.6,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5,4.0,5.0,18.0,0.0,0.62,0.62,0.0,0.62,0.0,0.29,0.29,0.0,0.29,Matches,Brasil Serie A,Sao Paulo,
Ferreira,br BRA,"MF,FW",26-172,7.0,0,141.0,1.6,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.5,0.5,0.3,0.8,12.0,5.0,14.0,1.28,0.0,1.28,1.28,1.28,0.29,0.19,0.48,0.29,0.48,Matches,Brasil Serie A,Sao Paulo,
Rodrigo,br BRA,MF,20-096,2.0,0,53.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,5.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.78,0.06,0.84,0.78,0.84,Matches,Brasil Serie A,Sao Paulo,
William Gomes,br BRA,"DF,MF",18-097,2.0,0,42.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.2,7.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.36,0.36,0.36,Matches,Brasil Serie A,Sao Paulo,
James Rodríguez,co COL,MF,32-344,2.0,0,38.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Brasil Serie A,Sao Paulo,
Young,br BRA,GK,22-105,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Brasil Serie A,Sao Paulo,
Matheus Belém,br BRA,DF,21-128,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Brasil Serie A,Sao Paulo,
Henrique,br BRA,MF,17-224,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Brasil Serie A,Sao Paulo,
José Sabino,br BRA,DF,27-239,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Brasil Serie A,Sao Paulo,
Léo Jardim,br BRA,GK,29-092,10.0,10,900.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Brasil Serie A,Vasco da Gama,
Léo Pelé,br BRA,DF,28-106,10.0,10,900.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.2,14.0,38.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.0,0.02,Matches,Brasil Serie A,Vasco da Gama,
Pablo Vegetti,ar ARG,FW,35-249,9.0,9,792.0,8.8,4.0,0.0,4.0,4.0,0.0,1.0,3.0,0.0,3.8,3.0,1.4,4.4,2.0,13.0,33.0,0.45,0.0,0.45,0.45,0.45,0.43,0.16,0.58,0.34,0.49,Matches,Brasil Serie A,Vasco da Gama,
Pablo Galdames Millán,cl CHI,MF,27-173,10.0,9,732.0,8.1,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.1,0.1,0.4,0.5,6.0,49.0,15.0,0.0,0.12,0.12,0.0,0.12,0.02,0.05,0.06,0.02,0.06,Matches,Brasil Serie A,Vasco da Gama,
Lucas Piton,br BRA,DF,23-255,8.0,8,711.0,7.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.6,0.7,17.0,21.0,45.0,0.0,0.0,0.0,0.0,0.0,0.02,0.07,0.09,0.02,0.09,Matches,Brasil Serie A,Vasco da Gama,
Rossi,br BRA,"FW,MF",31-059,9.0,8,431.0,4.8,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7,0.7,7.0,9.0,40.0,0.0,0.21,0.21,0.0,0.21,0.0,0.14,0.15,0.0,0.15,Matches,Brasil Serie A,Vasco da Gama,
Maicon,br BRA,DF,35-280,9.0,7,720.0,8.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.4,0.4,0.1,0.5,1.0,21.0,1.0,0.12,0.0,0.12,0.12,0.12,0.06,0.01,0.06,0.06,0.06,Matches,Brasil Serie A,Vasco da Gama,
Paulo Henrique,br BRA,DF,27-331,10.0,7,647.0,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.2,0.6,19.0,31.0,23.0,0.0,0.0,0.0,0.0,0.0,0.06,0.02,0.08,0.06,0.08,Matches,Brasil Serie A,Vasco da Gama,
David,br BRA,"FW,MF",28-247,9.0,7,592.0,6.6,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,0.8,1.8,18.0,16.0,57.0,0.15,0.15,0.3,0.15,0.3,0.15,0.13,0.28,0.15,0.28,Matches,Brasil Serie A,Vasco da Gama,
Juan Sforza,ar ARG,MF,22-127,9.0,6,559.0,6.2,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.2,0.1,0.0,0.1,4.0,26.0,3.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.02,0.02,Matches,Brasil Serie A,Vasco da Gama,
Mateus Cocão,br BRA,MF,22-094,8.0,4,333.0,3.7,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.4,0.4,0.0,0.4,3.0,23.0,7.0,0.27,0.0,0.27,0.27,0.27,0.11,0.01,0.11,0.11,0.11,Matches,Brasil Serie A,Vasco da Gama,
Zé Gabriel,br BRA,MF,25-151,6.0,3,357.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.8,0.8,0.0,0.8,4.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.2,0.01,0.21,0.2,0.21,Matches,Brasil Serie A,Vasco da Gama,
João Victor,br BRA,DF,25-339,5.0,3,263.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3,0.3,6.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,0.01,0.11,0.12,0.01,0.12,Matches,Brasil Serie A,Vasco da Gama,
Dimitri Payet,fr FRA,MF,37-083,3.0,3,169.0,1.9,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.8,1.3,2.0,16.0,12.0,0.0,1.07,1.07,0.0,1.07,0.3,0.4,0.7,0.3,0.7,Matches,Brasil Serie A,Vasco da Gama,
Adson,br BRA,"FW,MF",23-258,8.0,2,299.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,0.6,11.0,17.0,32.0,0.0,0.0,0.0,0.0,0.0,0.08,0.09,0.17,0.08,0.17,Matches,Brasil Serie A,Vasco da Gama,
Rayan Vitor,br BRA,"FW,MF",17-322,7.0,2,295.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.6,0.9,1.6,6.0,4.0,19.0,0.0,0.0,0.0,0.0,0.0,0.21,0.28,0.49,0.2,0.48,Matches,Brasil Serie A,Vasco da Gama,
Victor Luis,br BRA,DF,30-363,4.0,2,195.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.1,0.1,3.0,13.0,10.0,0.0,0.0,0.0,0.0,0.0,0.01,0.06,0.07,0.01,0.07,Matches,Brasil Serie A,Vasco da Gama,
José Luis Rodríguez Bebanz,uy URU,DF,27-098,4.0,2,166.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,7.0,13.0,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.05,0.02,0.05,Matches,Brasil Serie A,Vasco da Gama,
João Pedro,br BRA,MF,19-062,3.0,2,137.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Brasil Serie A,Vasco da Gama,
Hugo Moura,br BRA,MF,26-169,4.0,2,133.0,1.5,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3,0.3,2.0,7.0,3.0,0.0,0.68,0.68,0.0,0.68,0.0,0.21,0.21,0.0,0.21,Matches,Brasil Serie A,Vasco da Gama,
Gary Medel,cl CHI,DF,36-322,2.0,2,108.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Brasil Serie A,Vasco da Gama,
Clayton,br BRA,FW,25-161,6.0,1,146.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.0,0.8,1.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.48,0.48,0.48,Matches,Brasil Serie A,Vasco da Gama,
Robert Rojas,py PAR,DF,28-051,2.0,1,40.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Brasil Serie A,Vasco da Gama,
Erick Marcus,br BRA,"MF,FW",20-111,2.0,0,63.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,1.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.08,0.13,0.21,0.08,0.21,Matches,Brasil Serie A,Vasco da Gama,
Bruno Praxedes,br BRA,MF,22-133,2.0,0,49.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3,0.3,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.62,0.0,0.62,Matches,Brasil Serie A,Vasco da Gama,
Sergio Antonio De Luiz Junior,br BRA,"FW,MF",29-075,2.0,0,41.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.0,0.1,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.13,0.13,0.13,Matches,Brasil Serie A,Vasco da Gama,
Guilherme Estrella,br BRA,MF,19-059,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Brasil Serie A,Vasco da Gama,
Luiz Gustavo,br BRA,DF,18-069,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Brasil Serie A,Vasco da Gama,
Keiller,br BRA,GK,27-235,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Brasil Serie A,Vasco da Gama,
Patrick de Lucca,br BRA,MF,24-110,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Brasil Serie A,Vasco da Gama,
Lyncon,br BRA,DF,19-044,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Brasil Serie A,Vasco da Gama,
Pablo,br BRA,GK,21-130,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Brasil Serie A,Vasco da Gama,
Lucas Arcanjo,br BRA,GK,25-317,9.0,9,810.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Brasil Serie A,Vitoria,
Matheusinho,br BRA,"MF,FW",26-246,9.0,9,680.0,7.6,1.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1.6,2.4,15.0,21.0,34.0,0.13,0.26,0.4,0.13,0.4,0.11,0.21,0.32,0.11,0.32,Matches,Brasil Serie A,Vitoria,
