Player,Nation,Pos,Age,MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance Gls,Performance Ast,Performance G+A,Performance G-PK,Performance PK,Performance PKatt,Performance CrdY,Performance CrdR,Expected xG,Expected npxG,Expected xAG,Expected npxG+xAG,Progression PrgC,Progression PrgP,Progression PrgR,Per 90 Minutes Gls,Per 90 Minutes Ast,Per 90 Minutes G+A,Per 90 Minutes G-PK,Per 90 Minutes G+A-PK,Per 90 Minutes xG,Per 90 Minutes xAG,Per 90 Minutes xG+xAG,Per 90 Minutes npxG,Per 90 Minutes npxG+xAG,Matches,League,Team,Playing Time MP
Rayvien Rosario,cw CUW,"FW,DF",19.0,6.0,0,46.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,1.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.31,0.03,0.34,0.31,0.34,Matches,Eredivise,Sparta Rotterdam,
Hamza el Dahri,nl NED,"MF,FW",18.0,5.0,0,32.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Eredivise,Sparta Rotterdam,
Mehmet Yuksel,nl NED,"DF,FW",21.0,2.0,0,8.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.5,Matches,Eredivise,Sparta Rotterdam,
Jesse Bal,nl NED,MF,16.0,2.0,0,5.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Eredivise,Sparta Rotterdam,
Sergi Rosanas,es ESP,DF,22.0,2.0,0,5.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Eredivise,Sparta Rotterdam,
Pedro Alemañ,es ESP,MF,21.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Eredivise,Sparta Rotterdam,
Aymane Bais,0,FW,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Eredivise,Sparta Rotterdam,
Delano van Crooy,nl NED,GK,32.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Eredivise,Sparta Rotterdam,
Jay den Haan,nl NED,DF,22.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Eredivise,Sparta Rotterdam,
Max de Ligt,nl NED,DF,19.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Eredivise,Sparta Rotterdam,
Dano Lourens,nl NED,FW,19.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Eredivise,Sparta Rotterdam,
Kaylen Reitmeier,de GER,GK,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Eredivise,Sparta Rotterdam,
Youri Schoonderwaldt,nl NED,GK,23.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Eredivise,Sparta Rotterdam,
Jorn Triep,nl NED,MF,18.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Eredivise,Sparta Rotterdam,
Delano Vianello,nl NED,DF,20.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Eredivise,Sparta Rotterdam,
Dylan van Wageningen,nl NED,MF,20.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Eredivise,Sparta Rotterdam,
Dean Zandbergen,nl NED,FW,21.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Eredivise,Sparta Rotterdam,
Robin Pröpper,nl NED,DF,29.0,33.0,33,2749.0,30.5,3.0,0.0,3.0,3.0,0.0,0.0,7.0,0.0,1.7,1.7,0.7,2.4,24.0,173.0,16.0,0.1,0.0,0.1,0.1,0.1,0.06,0.02,0.08,0.06,0.08,Matches,Eredivise,Twente,
Daan Rots,nl NED,FW,22.0,33.0,33,2573.0,28.6,7.0,10.0,17.0,7.0,0.0,0.0,3.0,0.0,4.6,4.6,5.4,10.0,84.0,173.0,318.0,0.24,0.35,0.59,0.24,0.59,0.16,0.19,0.35,0.16,0.35,Matches,Eredivise,Twente,
Lars Unnerstall,de GER,GK,33.0,32.0,32,2880.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Eredivise,Twente,
Sem Steijn,nl NED,MF,21.0,34.0,32,2414.0,26.8,17.0,3.0,20.0,16.0,1.0,1.0,1.0,0.0,12.9,12.1,2.2,14.3,28.0,100.0,143.0,0.63,0.11,0.75,0.6,0.71,0.48,0.08,0.56,0.45,0.53,Matches,Eredivise,Twente,
Michal Sadílek,cz CZE,MF,24.0,31.0,31,2698.0,30.0,1.0,3.0,4.0,1.0,0.0,0.0,7.0,1.0,1.1,1.1,3.2,4.4,53.0,182.0,89.0,0.03,0.1,0.13,0.03,0.13,0.04,0.11,0.15,0.04,0.15,Matches,Eredivise,Twente,
Mathias Kjølø,no NOR,MF,22.0,31.0,29,2235.0,24.8,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.4,0.4,1.6,2.0,20.0,155.0,24.0,0.04,0.0,0.04,0.04,0.04,0.02,0.07,0.08,0.02,0.08,Matches,Eredivise,Twente,
Mees Hilgers,nl NED,DF,22.0,28.0,27,2190.0,24.3,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.6,0.6,0.3,0.9,37.0,106.0,12.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.04,0.03,0.04,Matches,Eredivise,Twente,
Gijs Smal,nl NED,DF,25.0,26.0,24,2050.0,22.8,0.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,1.2,1.2,3.4,4.6,69.0,144.0,144.0,0.0,0.13,0.13,0.0,0.13,0.05,0.15,0.2,0.05,0.2,Matches,Eredivise,Twente,
Michel Vlap,nl NED,FW,26.0,29.0,24,1969.0,21.9,2.0,6.0,8.0,2.0,0.0,0.0,2.0,0.0,4.6,4.6,4.1,8.7,51.0,95.0,155.0,0.09,0.27,0.37,0.09,0.37,0.21,0.19,0.4,0.21,0.4,Matches,Eredivise,Twente,
Youri Regeer,nl NED,"DF,MF",19.0,32.0,18,1751.0,19.5,2.0,1.0,3.0,2.0,0.0,0.0,3.0,0.0,1.3,1.3,3.1,4.4,37.0,107.0,130.0,0.1,0.05,0.15,0.1,0.15,0.07,0.16,0.22,0.07,0.22,Matches,Eredivise,Twente,
Alfons Sampsted,is ISL,DF,25.0,24.0,18,1541.0,17.1,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,1.2,1.7,24.0,65.0,46.0,0.0,0.12,0.12,0.0,0.12,0.03,0.07,0.1,0.03,0.1,Matches,Eredivise,Twente,
Ricky van Wolfswinkel,nl NED,"FW,MF",34.0,32.0,17,1886.0,21.0,16.0,1.0,17.0,14.0,2.0,2.0,4.0,0.0,10.3,8.8,3.9,12.7,18.0,48.0,120.0,0.76,0.05,0.81,0.67,0.72,0.49,0.19,0.68,0.42,0.61,Matches,Eredivise,Twente,
Manfred Ugalde,cr CRC,FW,21.0,18.0,17,1372.0,15.2,7.0,6.0,13.0,7.0,0.0,0.0,3.0,0.0,7.9,7.9,4.4,12.3,20.0,30.0,89.0,0.46,0.39,0.85,0.46,0.85,0.52,0.29,0.81,0.52,0.81,Matches,Eredivise,Twente,
Joshua Brenet,cw CUW,DF,29.0,15.0,13,1078.0,12.0,2.0,2.0,4.0,2.0,0.0,0.0,1.0,0.0,1.3,1.3,1.4,2.7,31.0,64.0,62.0,0.17,0.17,0.33,0.17,0.33,0.11,0.11,0.22,0.11,0.22,Matches,Eredivise,Twente,
Carel Eiting,nl NED,MF,25.0,23.0,7,793.0,8.8,0.0,3.0,3.0,0.0,0.0,0.0,2.0,0.0,0.7,0.7,1.8,2.4,15.0,54.0,28.0,0.0,0.34,0.34,0.0,0.34,0.07,0.2,0.28,0.07,0.28,Matches,Eredivise,Twente,
Max Bruns,nl NED,DF,20.0,12.0,5,566.0,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,0.4,0.0,0.4,5.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.06,0.06,0.06,Matches,Eredivise,Twente,
Alec Van Hoorenbeeck,be BEL,DF,24.0,16.0,3,518.0,5.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0.0,0.5,3.0,14.0,6.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.08,0.08,0.08,Matches,Eredivise,Twente,
Mitchell van Bergen,nl NED,FW,23.0,21.0,2,520.0,5.8,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.2,1.2,1.4,2.6,46.0,26.0,84.0,0.0,0.17,0.17,0.0,0.17,0.2,0.24,0.44,0.2,0.44,Matches,Eredivise,Twente,
Naci Ünüvar,nl NED,"FW,MF",20.0,19.0,2,508.0,5.6,3.0,3.0,6.0,3.0,0.0,0.0,0.0,0.0,2.5,2.5,1.4,3.9,16.0,38.0,54.0,0.53,0.53,1.06,0.53,1.06,0.45,0.25,0.7,0.45,0.7,Matches,Eredivise,Twente,
Younes Taha El Idrissi,ma MAR,"FW,MF",0.0,20.0,2,468.0,5.2,3.0,1.0,4.0,3.0,0.0,0.0,2.0,0.0,1.9,1.9,2.8,4.8,32.0,20.0,82.0,0.58,0.19,0.77,0.58,0.77,0.37,0.54,0.91,0.37,0.91,Matches,Eredivise,Twente,
Myron Boadu,nl NED,"FW,MF",22.0,11.0,2,301.0,3.3,3.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,4.1,4.1,0.1,4.2,7.0,7.0,27.0,0.9,0.0,0.9,0.9,0.9,1.22,0.03,1.25,1.22,1.25,Matches,Eredivise,Twente,
Przemysław Tytoń,pl POL,GK,36.0,2.0,2,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Eredivise,Twente,
Mats Rots,nl NED,DF,17.0,1.0,1,68.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.06,0.06,0.06,Matches,Eredivise,Twente,
Anass Salah-Eddine,nl NED,"DF,MF",21.0,6.0,0,126.0,1.4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,6.0,12.0,12.0,0.0,0.71,0.71,0.0,0.71,0.0,0.36,0.36,0.0,0.36,Matches,Eredivise,Twente,
Gijs Besselink,nl NED,"FW,MF",19.0,8.0,0,57.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02,Matches,Eredivise,Twente,
Julien Mesbahi,nl NED,DF,17.0,2.0,0,40.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Eredivise,Twente,
Lucas Vennegoor of Hesselink,nl NED,FW,17.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Eredivise,Twente,
Sam Karssies,nl NED,GK,20.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Eredivise,Twente,
Issam El Maach,ma MAR,GK,23.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Eredivise,Twente,
Ryan Flamingo,nl NED,"MF,DF",20.0,32.0,30,2759.0,30.7,2.0,1.0,3.0,2.0,0.0,0.0,4.0,0.0,2.6,2.6,0.6,3.2,23.0,142.0,28.0,0.07,0.03,0.1,0.07,0.1,0.09,0.02,0.11,0.09,0.11,Matches,Eredivise,Utrecht,
Vasilios Barkas,gr GRE,GK,29.0,29.0,29,2610.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.4,0.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,Matches,Eredivise,Utrecht,
Souffian El Karouani,ma MAR,DF,22.0,29.0,26,2448.0,27.2,0.0,3.0,3.0,0.0,0.0,0.0,4.0,0.0,0.5,0.5,4.1,4.7,64.0,106.0,170.0,0.0,0.11,0.11,0.0,0.11,0.02,0.15,0.17,0.02,0.17,Matches,Eredivise,Utrecht,
Oscar Fraulo,dk DEN,MF,19.0,32.0,24,2094.0,23.3,2.0,4.0,6.0,2.0,0.0,0.0,4.0,0.0,2.6,2.6,2.8,5.4,47.0,94.0,67.0,0.09,0.17,0.26,0.09,0.26,0.11,0.12,0.23,0.11,0.23,Matches,Eredivise,Utrecht,
Hidde ter Avest,nl NED,DF,26.0,27.0,24,2065.0,22.9,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.3,1.3,2.6,3.8,16.0,85.0,117.0,0.0,0.04,0.04,0.0,0.04,0.06,0.11,0.17,0.06,0.17,Matches,Eredivise,Utrecht,
Nick Viergever,nl NED,DF,33.0,25.0,23,2048.0,22.8,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.7,0.7,0.6,1.3,25.0,117.0,7.0,0.04,0.0,0.04,0.04,0.04,0.03,0.02,0.06,0.03,0.06,Matches,Eredivise,Utrecht,
Othman Boussaid,be BEL,FW,23.0,29.0,23,1974.0,21.9,4.0,3.0,7.0,4.0,0.0,0.0,2.0,0.0,3.0,3.0,4.2,7.2,71.0,156.0,154.0,0.18,0.14,0.32,0.18,0.32,0.14,0.19,0.33,0.14,0.33,Matches,Eredivise,Utrecht,
Can Bozdogan,de GER,MF,22.0,31.0,21,1963.0,21.8,3.0,1.0,4.0,3.0,0.0,0.0,4.0,0.0,1.6,1.6,1.7,3.3,30.0,86.0,60.0,0.14,0.05,0.18,0.14,0.18,0.07,0.08,0.15,0.07,0.15,Matches,Eredivise,Utrecht,
Jens Toornstra,nl NED,"MF,FW",34.0,31.0,21,1781.0,19.8,4.0,5.0,9.0,4.0,0.0,0.0,3.0,0.0,3.0,3.0,5.2,8.2,14.0,89.0,105.0,0.2,0.25,0.45,0.2,0.45,0.15,0.26,0.41,0.15,0.41,Matches,Eredivise,Utrecht,
Mike van der Hoorn,nl NED,DF,30.0,21.0,20,1665.0,18.5,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.7,0.7,0.4,1.1,8.0,100.0,4.0,0.05,0.0,0.05,0.05,0.05,0.04,0.02,0.06,0.04,0.06,Matches,Eredivise,Utrecht,
Sam Lammers,nl NED,FW,26.0,18.0,18,1605.0,17.8,10.0,3.0,13.0,9.0,1.0,1.0,0.0,0.0,9.3,8.5,2.3,10.8,18.0,48.0,120.0,0.56,0.17,0.73,0.5,0.67,0.52,0.13,0.65,0.48,0.6,Matches,Eredivise,Utrecht,
Victor Jensen,dk DEN,"MF,FW",23.0,28.0,16,1475.0,16.4,7.0,3.0,10.0,7.0,0.0,0.0,2.0,0.0,6.1,6.1,1.5,7.5,29.0,42.0,91.0,0.43,0.18,0.61,0.43,0.61,0.37,0.09,0.46,0.37,0.46,Matches,Eredivise,Utrecht,
Taylor Booth,us USA,FW,22.0,17.0,13,867.0,9.6,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,2.0,2.0,0.7,2.8,37.0,21.0,81.0,0.52,0.0,0.52,0.52,0.52,0.21,0.08,0.29,0.21,0.29,Matches,Eredivise,Utrecht,
Mats Seuntjens,nl NED,"FW,MF",31.0,15.0,11,956.0,10.6,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,3.8,3.8,2.2,6.0,20.0,33.0,36.0,0.09,0.09,0.19,0.09,0.19,0.36,0.2,0.56,0.36,0.56,Matches,Eredivise,Utrecht,
Isac Lidberg,se SWE,FW,24.0,20.0,11,943.0,10.5,4.0,3.0,7.0,4.0,0.0,0.0,1.0,0.0,4.1,4.1,1.2,5.2,14.0,7.0,66.0,0.38,0.29,0.67,0.38,0.67,0.39,0.11,0.5,0.39,0.5,Matches,Eredivise,Utrecht,
Modibo Sagnan,ml MLI,DF,24.0,13.0,10,874.0,9.7,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.5,0.5,0.0,0.5,4.0,37.0,1.0,0.1,0.0,0.1,0.1,0.1,0.05,0.0,0.05,0.05,0.05,Matches,Eredivise,Utrecht,
Marouan Azarkan,nl NED,FW,21.0,18.0,9,794.0,8.8,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.3,0.3,1.2,1.5,31.0,45.0,71.0,0.0,0.11,0.11,0.0,0.11,0.04,0.13,0.17,0.04,0.17,Matches,Eredivise,Utrecht,
Mark van der Maarel,nl NED,DF,33.0,14.0,9,743.0,8.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.8,0.8,0.6,1.4,4.0,32.0,2.0,0.0,0.0,0.0,0.0,0.0,0.09,0.07,0.16,0.09,0.16,Matches,Eredivise,Utrecht,
Yannick Leliendal,nl NED,DF,21.0,8.0,6,496.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.1,0.1,6.0,17.0,16.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.03,0.02,0.03,Matches,Eredivise,Utrecht,
Mattijs Branderhorst,nl NED,GK,29.0,5.0,5,450.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Eredivise,Utrecht,
Ole Romeny,nl NED,"FW,MF",23.0,15.0,4,518.0,5.8,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.5,1.5,0.2,1.7,17.0,14.0,46.0,0.17,0.0,0.17,0.17,0.17,0.26,0.04,0.29,0.26,0.29,Matches,Eredivise,Utrecht,
Zidane Iqbal,iq IRQ,"MF,DF",20.0,17.0,4,513.0,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.4,19.0,56.0,15.0,0.0,0.0,0.0,0.0,0.0,0.04,0.03,0.07,0.04,0.07,Matches,Eredivise,Utrecht,
Zakaria Labyad,ma MAR,"MF,FW",30.0,9.0,4,278.0,3.1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.7,1.0,4.0,7.0,23.0,0.0,0.32,0.32,0.0,0.32,0.1,0.22,0.32,0.1,0.32,Matches,Eredivise,Utrecht,
Bart Ramselaar,nl NED,"FW,MF",27.0,11.0,3,401.0,4.5,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.6,0.6,0.3,0.9,16.0,23.0,31.0,0.22,0.22,0.45,0.22,0.45,0.12,0.07,0.19,0.12,0.19,Matches,Eredivise,Utrecht,
Niklas Vesterlund,dk DEN,"DF,FW",24.0,9.0,3,274.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5,2.0,5.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.15,Matches,Eredivise,Utrecht,
Anthony Descotte,be BEL,FW,19.0,6.0,2,211.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6,0.6,0.7,1.3,4.0,5.0,19.0,0.0,0.0,0.0,0.0,0.0,0.27,0.28,0.55,0.27,0.55,Matches,Eredivise,Utrecht,
Hugo Novoa,es ESP,"DF,FW",20.0,5.0,2,203.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.1,0.1,8.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.03,Matches,Eredivise,Utrecht,
Anastasios Douvikas,gr GRE,FW,23.0,2.0,2,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.3,0.8,6.0,3.0,13.0,0.0,0.0,0.0,0.0,0.0,0.22,0.17,0.38,0.22,0.38,Matches,Eredivise,Utrecht,
Sean Klaiber,sr SUR,DF,29.0,2.0,1,102.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,7.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,Matches,Eredivise,Utrecht,
Jeppe Okkels,dk DEN,"FW,DF",24.0,5.0,0,165.0,1.8,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.8,1.1,10.0,7.0,17.0,0.0,0.55,0.55,0.0,0.55,0.12,0.46,0.59,0.12,0.59,Matches,Eredivise,Utrecht,
Adrian Blake,eng ENG,"FW,MF",18.0,5.0,0,30.0,0.3,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.1,0.6,3.0,2.0,6.0,3.0,3.0,6.0,3.0,6.0,1.57,0.27,1.83,1.57,1.83,Matches,Eredivise,Utrecht,
Nazjir Held,cw CUW,DF,17.0,1.0,0,25.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Eredivise,Utrecht,
Tim Handwerker,de GER,"FW,DF",25.0,2.0,0,21.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Eredivise,Utrecht,
Silas Andersen,dk DEN,FW,19.0,1.0,0,9.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Eredivise,Utrecht,
Jesse van de Haar,nl NED,FW,18.0,1.0,0,7.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Eredivise,Utrecht,
Andreas Dithmer,dk DEN,GK,17.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Eredivise,Utrecht,
Lynden Edhart,nl NED,MF,17.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Eredivise,Utrecht,
Kevin Gadellaa,nl NED,GK,20.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Eredivise,Utrecht,
Rickson van Hees,nl NED,DF,21.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Eredivise,Utrecht,
Ivar Jenner,id IDN,MF,19.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Eredivise,Utrecht,
Wessel Kooy,nl NED,DF,18.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Eredivise,Utrecht,
Joshua Mukeh,nl NED,DF,19.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Eredivise,Utrecht,
